datetime,open,high,low,close,volume
2026-07-29 09:01:00,12045.0,12070.0,12010.0,12020.0,273287.0
2026-07-29 09:02:00,12025.0,12095.0,11995.0,12070.0,276459.0
2026-07-29 09:03:00,12080.0,12085.0,11990.0,12000.0,168361.0
2026-07-29 09:04:00,12000.0,12035.0,11930.0,12030.0,104532.0
2026-07-29 09:05:00,12035.0,12055.0,11990.0,12020.0,94572.0
2026-07-29 09:06:00,12025.0,12110.0,12025.0,12080.0,214876.0
2026-07-29 09:07:00,12075.0,12075.0,12000.0,12015.0,146116.0
2026-07-29 09:08:00,12015.0,12030.0,11945.0,12000.0,242471.0
2026-07-29 09:09:00,12000.0,12000.0,11880.0,11880.0,188270.0
2026-07-29 09:10:00,11880.0,11932.0,11860.0,11870.0,271534.0
2026-07-29 09:11:00,11870.0,11897.0,11800.0,11880.0,333687.0
2026-07-29 09:12:00,11880.0,11925.0,11875.0,11890.0,232235.0
2026-07-29 09:13:00,11895.0,11895.0,11840.0,11860.0,120084.0
2026-07-29 09:14:00,11860.0,11865.0,11812.0,11830.0,124612.0
2026-07-29 09:15:00,11830.0,11832.0,11760.0,11770.0,226543.0
2026-07-29 09:16:00,11775.0,11805.0,11740.0,11780.0,141120.0
2026-07-29 09:17:00,11780.0,11855.0,11780.0,11830.0,149411.0
2026-07-29 09:18:00,11840.0,11880.0,11835.0,11870.0,84058.0
2026-07-29 09:19:00,11870.0,11870.0,11810.0,11825.0,98627.0
2026-07-29 09:20:00,11835.0,11835.0,11795.0,11815.0,100119.0
2026-07-29 09:21:00,11810.0,11830.0,11770.0,11820.0,64863.0
2026-07-29 09:22:00,11825.0,11845.0,11815.0,11825.0,70620.0
2026-07-29 09:23:00,11830.0,11830.0,11715.0,11725.0,159457.0
2026-07-29 09:24:00,11725.0,11740.0,11660.0,11685.0,174857.0
2026-07-29 09:25:00,11695.0,11695.0,11625.0,11625.0,121158.0
2026-07-29 09:26:00,11625.0,11690.0,11625.0,11680.0,324938.0
2026-07-29 09:27:00,11680.0,11690.0,11630.0,11675.0,96535.0
2026-07-29 09:28:00,11675.0,11687.0,11635.0,11635.0,101015.0
2026-07-29 09:29:00,11635.0,11670.0,11605.0,11615.0,89415.0
2026-07-29 09:30:00,11615.0,11625.0,11575.0,11620.0,147969.0
2026-07-29 10:01:00,11550.0,11615.0,11550.0,11590.0,76290.0
2026-07-29 10:02:00,11595.0,11605.0,11570.0,11600.0,44072.0
2026-07-29 10:03:00,11600.0,11635.0,11595.0,11630.0,88676.0
2026-07-29 10:04:00,11630.0,11630.0,11570.0,11615.0,77140.0
2026-07-29 10:05:00,11615.0,11625.0,11580.0,11585.0,54420.0
2026-07-29 10:06:00,11575.0,11600.0,11550.0,11550.0,141797.0
2026-07-29 10:07:00,11550.0,11575.0,11530.0,11570.0,46607.0
2026-07-29 10:08:00,11575.0,11585.0,11530.0,11540.0,41435.0
2026-07-29 10:09:00,11540.0,11540.0,11505.0,11515.0,78425.0
2026-07-29 10:10:00,11515.0,11555.0,11445.0,11460.0,444288.0
2026-07-29 10:11:00,11460.0,11465.0,11405.0,11405.0,153782.0
2026-07-29 10:12:00,11415.0,11425.0,11400.0,11405.0,183540.0
2026-07-29 10:13:00,11400.0,11420.0,11385.0,11410.0,136995.0
2026-07-29 10:14:00,11415.0,11415.0,11350.0,11395.0,622210.0
2026-07-29 10:15:00,11400.0,11400.0,11335.0,11355.0,94709.0
2026-07-29 10:16:00,11355.0,11390.0,11335.0,11370.0,95122.0
2026-07-29 10:17:00,11380.0,11385.0,11345.0,11370.0,62461.0
2026-07-29 10:18:00,11365.0,11370.0,11315.0,11315.0,95876.0
2026-07-29 10:19:00,11325.0,11365.0,11310.0,11355.0,80034.0
2026-07-29 10:20:00,11360.0,11405.0,11350.0,11380.0,205616.0
2026-07-29 10:21:00,11385.0,11420.0,11370.0,11395.0,139595.0
2026-07-29 10:22:00,11395.0,11460.0,11390.0,11410.0,172214.0
2026-07-29 10:23:00,11415.0,11475.0,11415.0,11445.0,77683.0
2026-07-29 10:24:00,11450.0,11480.0,11450.0,11475.0,78514.0
2026-07-29 10:25:00,11475.0,11495.0,11465.0,11470.0,53429.0
2026-07-29 10:26:00,11475.0,11505.0,11465.0,11480.0,80265.0
2026-07-29 10:27:00,11480.0,11510.0,11475.0,11505.0,73787.0
2026-07-29 10:28:00,11505.0,11510.0,11480.0,11490.0,46254.0
2026-07-29 10:29:00,11495.0,11505.0,11450.0,11475.0,76844.0
2026-07-29 10:30:00,11465.0,11465.0,11420.0,11435.0,85495.0
2026-07-29 11:01:00,11060.0,11135.0,11035.0,11130.0,246429.0
2026-07-29 11:02:00,11130.0,11145.0,11085.0,11085.0,206707.0
2026-07-29 11:03:00,11085.0,11100.0,11060.0,11085.0,226964.0
2026-07-29 11:04:00,11080.0,11095.0,11060.0,11060.0,97708.0
2026-07-29 11:05:00,11065.0,11065.0,11000.0,11025.0,164451.0
2026-07-29 11:06:00,11035.0,11130.0,11025.0,11125.0,113842.0
2026-07-29 11:07:00,11125.0,11155.0,11110.0,11150.0,111002.0
2026-07-29 11:08:00,11145.0,11170.0,11070.0,11070.0,235276.0
2026-07-29 11:09:00,11075.0,11090.0,11040.0,11055.0,90361.0
2026-07-29 11:10:00,11055.0,11075.0,11015.0,11045.0,136358.0
2026-07-29 11:11:00,11045.0,11120.0,11030.0,11110.0,168004.0
2026-07-29 11:12:00,11115.0,11145.0,11075.0,11105.0,224522.0
2026-07-29 11:13:00,11105.0,11105.0,11025.0,11045.0,114151.0
2026-07-29 11:14:00,11045.0,11070.0,11040.0,11050.0,109546.0
2026-07-29 11:15:00,11055.0,11065.0,11012.0,11015.0,125965.0
2026-07-29 11:16:00,11015.0,11030.0,11010.0,11020.0,68195.0
2026-07-29 11:17:00,11020.0,11020.0,10945.0,10945.0,314397.0
2026-07-29 11:18:00,10950.0,10980.0,10935.0,10960.0,179668.0
2026-07-29 11:19:00,10970.0,10970.0,10940.0,10960.0,146604.0
2026-07-29 11:20:00,10960.0,10990.0,10950.0,10965.0,92469.0
2026-07-29 11:21:00,10965.0,11050.0,10960.0,11020.0,153325.0
2026-07-29 11:22:00,11015.0,11075.0,11000.0,11065.0,137007.0
2026-07-29 11:23:00,11060.0,11075.0,11007.0,11040.0,112772.0
2026-07-29 11:24:00,11040.0,11055.0,11005.0,11010.0,112604.0
2026-07-29 11:25:00,11010.0,11045.0,10995.0,11030.0,56123.0
2026-07-29 11:26:00,11030.0,11055.0,11015.0,11040.0,154600.0
2026-07-29 11:27:00,11035.0,11060.0,11020.0,11060.0,68426.0
2026-07-29 11:28:00,11060.0,11095.0,11060.0,11080.0,82833.0
2026-07-29 11:29:00,11085.0,11090.0,11060.0,11090.0,61268.0
2026-07-29 11:30:00,11090.0,11105.0,11070.0,11085.0,125319.0
2026-07-29 12:01:00,10805.0,10810.0,10790.0,10790.0,19086.0
2026-07-29 12:02:00,10790.0,10790.0,10790.0,10790.0,0.0
2026-07-29 12:03:00,10790.0,10805.0,10765.0,10770.0,166352.0
2026-07-29 12:04:00,10770.0,10815.0,10760.0,10797.0,109642.0
2026-07-29 12:05:00,10800.0,10840.0,10790.0,10835.0,131683.0
2026-07-29 12:06:00,10835.0,10870.0,10810.0,10865.0,154785.0
2026-07-29 12:07:00,10865.0,10925.0,10860.0,10890.0,302775.0
2026-07-29 12:08:00,10895.0,10965.0,10890.0,10920.0,277820.0
2026-07-29 12:09:00,10925.0,10980.0,10910.0,10940.0,222381.0
2026-07-29 12:10:00,10940.0,10955.0,10880.0,10900.0,122739.0
2026-07-29 12:11:00,10900.0,10905.0,10845.0,10850.0,62759.0
