datetime,open,high,low,close,volume
2026-07-29 09:01:00,227500.0,228500.0,227000.0,227500.0,211052.0
2026-07-29 09:02:00,228000.0,228500.0,225500.0,228000.0,257739.0
2026-07-29 09:03:00,228000.0,229500.0,227000.0,228000.0,352259.0
2026-07-29 09:04:00,227500.0,229500.0,227000.0,229500.0,226542.0
2026-07-29 09:05:00,229500.0,229500.0,228000.0,228500.0,238690.0
2026-07-29 09:06:00,228500.0,229500.0,228000.0,228500.0,120587.0
2026-07-29 09:07:00,228750.0,229500.0,228500.0,229000.0,199463.0
2026-07-29 09:08:00,229000.0,231000.0,228500.0,230000.0,295297.0
2026-07-29 09:09:00,230000.0,231500.0,230000.0,230500.0,259936.0
2026-07-29 09:10:00,230500.0,231500.0,230000.0,231000.0,239533.0
2026-07-29 09:11:00,231500.0,233000.0,231000.0,233000.0,273627.0
2026-07-29 09:12:00,232500.0,234000.0,232500.0,233500.0,267360.0
2026-07-29 09:13:00,233250.0,233500.0,232000.0,233000.0,190252.0
2026-07-29 09:14:00,233000.0,233500.0,231000.0,231500.0,220983.0
2026-07-29 09:15:00,232000.0,232000.0,229000.0,229500.0,271019.0
2026-07-29 09:16:00,230000.0,230000.0,229000.0,229500.0,153105.0
2026-07-29 09:17:00,229500.0,231500.0,229000.0,229500.0,203378.0
2026-07-29 09:18:00,229500.0,231000.0,229500.0,230500.0,142518.0
2026-07-29 09:19:00,230000.0,232000.0,230000.0,231500.0,171484.0
2026-07-29 09:20:00,231500.0,232000.0,230500.0,231000.0,192750.0
2026-07-29 09:21:00,231250.0,232000.0,230000.0,231000.0,152727.0
2026-07-29 09:22:00,231000.0,231500.0,230000.0,230500.0,100402.0
2026-07-29 09:23:00,230500.0,231500.0,230000.0,230500.0,94888.0
2026-07-29 09:24:00,230750.0,230750.0,228250.0,228500.0,196452.0
2026-07-29 09:25:00,228500.0,229000.0,227500.0,228000.0,240481.0
2026-07-29 09:26:00,228000.0,229000.0,227500.0,228000.0,184388.0
2026-07-29 09:27:00,228000.0,230000.0,228000.0,229750.0,172840.0
2026-07-29 09:28:00,229750.0,230000.0,228500.0,229000.0,130443.0
2026-07-29 09:29:00,229000.0,230000.0,228500.0,229000.0,226222.0
2026-07-29 09:30:00,229500.0,229500.0,227500.0,228000.0,159442.0
2026-07-29 10:01:00,228000.0,229500.0,227500.0,228500.0,120690.0
2026-07-29 10:02:00,228500.0,229000.0,227500.0,228500.0,49918.0
2026-07-29 10:03:00,228500.0,229500.0,228000.0,229000.0,81642.0
2026-07-29 10:04:00,229000.0,229500.0,227500.0,228000.0,92791.0
2026-07-29 10:05:00,228500.0,229000.0,228000.0,228500.0,37077.0
2026-07-29 10:06:00,228500.0,229000.0,227500.0,227500.0,76672.0
2026-07-29 10:07:00,227500.0,229000.0,227000.0,228500.0,81065.0
2026-07-29 10:08:00,229000.0,229000.0,227500.0,228000.0,27491.0
2026-07-29 10:09:00,228000.0,228000.0,226500.0,227000.0,69649.0
2026-07-29 10:10:00,226500.0,227000.0,225500.0,226000.0,111893.0
2026-07-29 10:11:00,226000.0,226000.0,224000.0,224500.0,156757.0
2026-07-29 10:12:00,224500.0,225500.0,224000.0,224500.0,147357.0
2026-07-29 10:13:00,225000.0,225000.0,223500.0,224250.0,84765.0
2026-07-29 10:14:00,224000.0,224000.0,222000.0,223000.0,180271.0
2026-07-29 10:15:00,222500.0,223000.0,221000.0,221500.0,176431.0
2026-07-29 10:16:00,221750.0,222500.0,220500.0,222500.0,287730.0
2026-07-29 10:17:00,222000.0,222500.0,221000.0,222500.0,114421.0
2026-07-29 10:18:00,222500.0,222500.0,220000.0,220500.0,177471.0
2026-07-29 10:19:00,220000.0,222000.0,219750.0,221500.0,211421.0
2026-07-29 10:20:00,222000.0,223500.0,221500.0,222000.0,145049.0
2026-07-29 10:21:00,222500.0,223500.0,222000.0,222000.0,105783.0
2026-07-29 10:22:00,222000.0,223500.0,222000.0,222750.0,127758.0
2026-07-29 10:23:00,222750.0,224500.0,222500.0,224000.0,133024.0
2026-07-29 10:24:00,224000.0,226000.0,223750.0,225250.0,147347.0
2026-07-29 10:25:00,225500.0,226000.0,225250.0,225500.0,88093.0
2026-07-29 10:26:00,226000.0,227000.0,225500.0,226250.0,77864.0
2026-07-29 10:27:00,226250.0,228000.0,226000.0,227250.0,148400.0
2026-07-29 10:28:00,227500.0,228000.0,225000.0,226000.0,135537.0
2026-07-29 10:29:00,226000.0,227000.0,225500.0,225500.0,67587.0
2026-07-29 10:30:00,226000.0,226000.0,224500.0,225000.0,80510.0
2026-07-29 11:01:00,208750.0,213500.0,208500.0,212500.0,343517.0
2026-07-29 11:02:00,212500.0,213000.0,210000.0,210500.0,206477.0
2026-07-29 11:03:00,210000.0,211500.0,210000.0,211500.0,102047.0
2026-07-29 11:04:00,211000.0,211500.0,209500.0,209500.0,199252.0
2026-07-29 11:05:00,209500.0,210000.0,208000.0,210000.0,130850.0
2026-07-29 11:06:00,209500.0,213000.0,209500.0,212500.0,148977.0
2026-07-29 11:07:00,212500.0,213500.0,211000.0,213000.0,164189.0
2026-07-29 11:08:00,213000.0,213500.0,211000.0,212000.0,217004.0
2026-07-29 11:09:00,211500.0,212500.0,210500.0,210750.0,78921.0
2026-07-29 11:10:00,210500.0,211500.0,209500.0,210000.0,128190.0
2026-07-29 11:11:00,210500.0,212500.0,209500.0,212000.0,174993.0
2026-07-29 11:12:00,212000.0,213250.0,210500.0,211500.0,152508.0
2026-07-29 11:13:00,211000.0,211500.0,209500.0,210000.0,167374.0
2026-07-29 11:14:00,210000.0,211000.0,209500.0,210000.0,99016.0
2026-07-29 11:15:00,210500.0,210500.0,209000.0,209000.0,71300.0
2026-07-29 11:16:00,209500.0,209500.0,208000.0,209000.0,306451.0
2026-07-29 11:17:00,208500.0,209000.0,207000.0,207500.0,200294.0
2026-07-29 11:18:00,207500.0,208000.0,207000.0,207500.0,167596.0
2026-07-29 11:19:00,208000.0,208000.0,207000.0,208000.0,91759.0
2026-07-29 11:20:00,207500.0,209500.0,207500.0,209000.0,146119.0
2026-07-29 11:21:00,208500.0,210500.0,208500.0,209500.0,199026.0
2026-07-29 11:22:00,209000.0,210500.0,208500.0,210000.0,189758.0
2026-07-29 11:23:00,210250.0,210500.0,208000.0,209000.0,119565.0
2026-07-29 11:24:00,209000.0,210000.0,208500.0,208500.0,97222.0
2026-07-29 11:25:00,208500.0,209500.0,208500.0,209500.0,85117.0
2026-07-29 11:26:00,209000.0,210500.0,208500.0,209500.0,199403.0
2026-07-29 11:27:00,210000.0,211000.0,209500.0,211000.0,87000.0
2026-07-29 11:28:00,210500.0,212500.0,210500.0,212000.0,150791.0
2026-07-29 11:29:00,211500.0,212000.0,211000.0,211500.0,77676.0
2026-07-29 11:30:00,212000.0,212000.0,211000.0,211500.0,119432.0
2026-07-29 12:01:00,204000.0,204500.0,204000.0,204000.0,27918.0
2026-07-29 12:02:00,204000.0,204000.0,204000.0,204000.0,0.0
2026-07-29 12:03:00,203000.0,204000.0,203000.0,203000.0,136116.0
2026-07-29 12:04:00,203500.0,204000.0,203000.0,204000.0,77633.0
2026-07-29 12:05:00,204000.0,205500.0,203500.0,204500.0,187873.0
2026-07-29 12:06:00,204500.0,205000.0,203500.0,204500.0,108176.0
2026-07-29 12:07:00,205000.0,206500.0,204500.0,206000.0,148134.0
2026-07-29 12:08:00,206000.0,208000.0,205500.0,208000.0,189432.0
2026-07-29 12:09:00,208000.0,209500.0,207500.0,209000.0,259332.0
2026-07-29 12:10:00,209000.0,209500.0,207000.0,208000.0,243061.0
2026-07-29 12:11:00,208500.0,208500.0,207000.0,207500.0,52311.0
2026-07-29 12:12:00,207500.0,207500.0,206000.0,206500.0,66058.0
2026-07-29 12:13:00,206500.0,207000.0,205500.0,205500.0,38457.0
2026-07-29 12:14:00,206000.0,206000.0,205000.0,205500.0,65703.0
2026-07-29 12:15:00,205500.0,205500.0,203500.0,204000.0,91787.0
2026-07-29 12:16:00,204000.0,204500.0,203500.0,204000.0,109081.0
2026-07-29 12:17:00,204000.0,204000.0,203500.0,203750.0,35032.0
2026-07-29 12:18:00,203750.0,203750.0,203000.0,203000.0,82951.0
2026-07-29 12:19:00,203500.0,204000.0,203000.0,203250.0,71266.0
2026-07-29 12:20:00,203250.0,204500.0,203000.0,204500.0,79658.0
2026-07-29 12:21:00,204500.0,205500.0,203500.0,204000.0,95358.0
2026-07-29 12:22:00,204000.0,204500.0,203500.0,204000.0,54271.0
2026-07-29 12:23:00,204000.0,204250.0,203000.0,203500.0,118198.0
2026-07-29 12:24:00,203000.0,203500.0,202000.0,202000.0,129352.0
2026-07-29 12:25:00,202500.0,203000.0,202000.0,202000.0,73235.0
2026-07-29 12:26:00,202500.0,203000.0,202000.0,202500.0,109586.0
2026-07-29 12:27:00,202500.0,203000.0,202000.0,202750.0,38603.0
2026-07-29 12:28:00,202750.0,203000.0,202000.0,202500.0,155073.0
2026-07-29 12:29:00,202500.0,203000.0,202500.0,202500.0,47062.0
2026-07-29 12:30:00,202750.0,203500.0,202500.0,203000.0,90568.0
2026-07-29 13:01:00,202500.0,202500.0,202500.0,202500.0,0.0
2026-07-29 13:02:00,201500.0,202500.0,201500.0,202000.0,731461.0
2026-07-29 13:03:00,202500.0,203000.0,200000.0,200500.0,589289.0
2026-07-29 13:04:00,200500.0,201000.0,200000.0,201000.0,204042.0
2026-07-29 13:05:00,201000.0,201500.0,200000.0,200250.0,133315.0
2026-07-29 13:06:00,200250.0,200500.0,199000.0,199000.0,517877.0
2026-07-29 13:07:00,199000.0,199200.0,198300.0,198400.0,361319.0
2026-07-29 13:08:00,198400.0,198500.0,197800.0,198000.0,261557.0
2026-07-29 13:09:00,198000.0,199000.0,197900.0,198800.0,267115.0
2026-07-29 13:10:00,198800.0,199100.0,197800.0,197900.0,162684.0
2026-07-29 13:11:00,197900.0,197900.0,197500.0,197700.0,145870.0
2026-07-29 13:12:00,197800.0,199700.0,197400.0,199100.0,271700.0
2026-07-29 13:13:00,199200.0,199700.0,197800.0,198500.0,154116.0
2026-07-29 13:14:00,198600.0,198700.0,198000.0,198300.0,122166.0
2026-07-29 13:15:00,198400.0,198800.0,197200.0,197300.0,167324.0
2026-07-29 13:16:00,197300.0,197300.0,195600.0,195800.0,318219.0
2026-07-29 13:17:00,195800.0,195900.0,195000.0,195000.0,329795.0
2026-07-29 13:18:00,195000.0,195200.0,193500.0,193600.0,345153.0
2026-07-29 13:19:00,193600.0,194400.0,192800.0,194300.0,401664.0
2026-07-29 13:20:00,194300.0,194500.0,192000.0,193300.0,328409.0
2026-07-29 13:21:00,193300.0,193500.0,192200.0,192700.0,192500.0
2026-07-29 13:22:00,192700.0,194900.0,192700.0,194600.0,326764.0
2026-07-29 13:23:00,194600.0,195400.0,194100.0,195200.0,268896.0
2026-07-29 13:24:00,195200.0,195800.0,194150.0,194800.0,233774.0
2026-07-29 13:25:00,194800.0,194900.0,193800.0,193900.0,254765.0
2026-07-29 13:26:00,193800.0,194700.0,193700.0,193700.0,167860.0
2026-07-29 13:27:00,193700.0,194500.0,193300.0,193700.0,198369.0
2026-07-29 13:28:00,193700.0,194000.0,192500.0,192500.0,208098.0
2026-07-29 13:29:00,192600.0,192600.0,191500.0,191800.0,256956.0
2026-07-29 13:30:00,192000.0,192000.0,190700.0,190800.0,285564.0
2026-07-29 14:01:00,200500.0,201500.0,199600.0,201000.0,249411.0
2026-07-29 14:02:00,201500.0,202000.0,200000.0,201000.0,287154.0
2026-07-29 14:03:00,201000.0,203000.0,200500.0,202250.0,310455.0
2026-07-29 14:04:00,202250.0,203500.0,201500.0,202500.0,315675.0
2026-07-29 14:05:00,202000.0,202500.0,200000.0,201000.0,204386.0
2026-07-29 14:06:00,201000.0,203500.0,201000.0,202500.0,205871.0
2026-07-29 14:07:00,202500.0,203000.0,201500.0,202500.0,129009.0
2026-07-29 14:08:00,202750.0,204500.0,202500.0,203750.0,180894.0
2026-07-29 14:09:00,203500.0,204000.0,201500.0,203000.0,200101.0
2026-07-29 14:10:00,203000.0,204000.0,202000.0,204000.0,150170.0
2026-07-29 14:11:00,204000.0,204000.0,203000.0,204000.0,112794.0
2026-07-29 14:12:00,204000.0,204000.0,202500.0,203000.0,178277.0
2026-07-29 14:13:00,202500.0,204000.0,202500.0,203500.0,161307.0
2026-07-29 14:14:00,203500.0,204500.0,203000.0,204500.0,154520.0
2026-07-29 14:15:00,204500.0,204500.0,203000.0,203500.0,155439.0
2026-07-29 14:16:00,203500.0,203500.0,201500.0,202500.0,173181.0
2026-07-29 14:17:00,202500.0,202500.0,201000.0,201500.0,115668.0
2026-07-29 14:18:00,201500.0,202500.0,200500.0,201000.0,141339.0
2026-07-29 14:19:00,201000.0,202000.0,200500.0,201500.0,152819.0
2026-07-29 14:20:00,201500.0,203000.0,201000.0,203000.0,131796.0
2026-07-29 14:21:00,203000.0,203000.0,202000.0,202250.0,98410.0
2026-07-29 14:22:00,202250.0,203500.0,202000.0,203000.0,122766.0
2026-07-29 14:23:00,203500.0,204000.0,203000.0,204000.0,114430.0
2026-07-29 14:24:00,204000.0,204500.0,203500.0,204000.0,120089.0
2026-07-29 14:25:00,204000.0,205000.0,203500.0,205000.0,112060.0
2026-07-29 14:26:00,205000.0,205500.0,204000.0,205500.0,192894.0
2026-07-29 14:27:00,205500.0,206250.0,205000.0,206000.0,170848.0
2026-07-29 14:28:00,206000.0,206500.0,205500.0,206500.0,194765.0
