datetime,open,high,low,close,volume
2026-07-21 09:01:00,31770.0,31960.0,31555.0,31560.0,48125.0
2026-07-21 09:02:00,31580.0,31720.0,31430.0,31490.0,31249.0
2026-07-21 09:03:00,31580.0,32000.0,31580.0,31730.0,47246.0
2026-07-21 09:04:00,31675.0,31845.0,31620.0,31720.0,21258.0
2026-07-21 09:05:00,31710.0,31775.0,31420.0,31490.0,38452.0
2026-07-21 09:06:00,31490.0,31640.0,31380.0,31420.0,8272.0
2026-07-21 09:07:00,31380.0,31405.0,31200.0,31255.0,9721.0
2026-07-21 09:08:00,31220.0,31270.0,31105.0,31270.0,13001.0
2026-07-21 09:09:00,31270.0,31340.0,31175.0,31215.0,11386.0
2026-07-21 09:10:00,31215.0,31260.0,31115.0,31130.0,13449.0
2026-07-21 09:11:00,31130.0,31240.0,31100.0,31165.0,22395.0
2026-07-21 09:12:00,31145.0,31315.0,31115.0,31315.0,17188.0
2026-07-21 09:13:00,31300.0,31575.0,31295.0,31510.0,16043.0
2026-07-21 09:14:00,31510.0,31575.0,31430.0,31475.0,7808.0
2026-07-21 09:15:00,31470.0,31470.0,31240.0,31280.0,7815.0
2026-07-21 09:16:00,31280.0,31405.0,31210.0,31355.0,8800.0
2026-07-21 09:17:00,31390.0,31490.0,31270.0,31460.0,12810.0
2026-07-21 09:18:00,31450.0,31495.0,31340.0,31410.0,5064.0
2026-07-21 09:19:00,31425.0,31620.0,31400.0,31535.0,8193.0
2026-07-21 09:20:00,31545.0,31555.0,31420.0,31435.0,13098.0
2026-07-21 09:21:00,31420.0,31500.0,31380.0,31380.0,40923.0
2026-07-21 09:22:00,31375.0,31415.0,31230.0,31325.0,16436.0
2026-07-21 09:23:00,31370.0,31370.0,31205.0,31215.0,4617.0
2026-07-21 09:24:00,31235.0,31427.0,31220.0,31395.0,11267.0
2026-07-21 09:25:00,31390.0,31440.0,31325.0,31415.0,13199.0
2026-07-21 09:26:00,31435.0,31530.0,31385.0,31440.0,8308.0
2026-07-21 09:27:00,31475.0,31560.0,31410.0,31480.0,10434.0
2026-07-21 09:28:00,31480.0,31545.0,31300.0,31300.0,16907.0
2026-07-21 09:29:00,31295.0,31400.0,31280.0,31400.0,2998.0
2026-07-21 09:30:00,31370.0,31565.0,31325.0,31490.0,9956.0
2026-07-21 10:01:00,31770.0,31770.0,31695.0,31755.0,2041.0
2026-07-21 10:02:00,31730.0,31800.0,31705.0,31770.0,3977.0
2026-07-21 10:03:00,31735.0,31880.0,31655.0,31875.0,12184.0
2026-07-21 10:04:00,31875.0,32120.0,31870.0,32080.0,12560.0
2026-07-21 10:05:00,32075.0,32165.0,32015.0,32155.0,16281.0
2026-07-21 10:06:00,32155.0,32227.0,32130.0,32155.0,9355.0
2026-07-21 10:07:00,32155.0,32185.0,32065.0,32155.0,8554.0
2026-07-21 10:08:00,32145.0,32250.0,32120.0,32245.0,13942.0
2026-07-21 10:09:00,32245.0,32290.0,32215.0,32270.0,6196.0
2026-07-21 10:10:00,32290.0,32330.0,32205.0,32240.0,14407.0
2026-07-21 10:11:00,32245.0,32315.0,32220.0,32295.0,3709.0
2026-07-21 10:12:00,32295.0,32430.0,32285.0,32420.0,10588.0
2026-07-21 10:13:00,32410.0,32420.0,32325.0,32392.0,2774.0
2026-07-21 10:14:00,32392.0,32465.0,32375.0,32410.0,8355.0
2026-07-21 10:15:00,32405.0,32445.0,32350.0,32375.0,5040.0
2026-07-21 10:16:00,32355.0,32450.0,32355.0,32420.0,2851.0
2026-07-21 10:17:00,32400.0,32450.0,32240.0,32260.0,6937.0
2026-07-21 10:18:00,32260.0,32285.0,32205.0,32275.0,6143.0
2026-07-21 10:19:00,32270.0,32335.0,32190.0,32335.0,5973.0
2026-07-21 10:20:00,32285.0,32365.0,32250.0,32305.0,7745.0
2026-07-21 10:21:00,32340.0,32340.0,32275.0,32300.0,9257.0
2026-07-21 10:22:00,32315.0,32395.0,32265.0,32395.0,6546.0
2026-07-21 10:23:00,32395.0,32395.0,32285.0,32320.0,2220.0
2026-07-21 10:24:00,32360.0,32415.0,32280.0,32375.0,6646.0
2026-07-21 10:25:00,32370.0,32450.0,32345.0,32450.0,2440.0
2026-07-21 10:26:00,32450.0,32465.0,32340.0,32415.0,3846.0
2026-07-21 10:27:00,32415.0,32515.0,32360.0,32460.0,6515.0
2026-07-21 10:28:00,32460.0,32520.0,32395.0,32450.0,3547.0
2026-07-21 10:29:00,32485.0,32495.0,32390.0,32430.0,8817.0
2026-07-21 10:30:00,32430.0,32495.0,32410.0,32470.0,14383.0
2026-07-21 11:01:00,32280.0,32280.0,32175.0,32200.0,1771.0
2026-07-21 11:02:00,32200.0,32320.0,32150.0,32310.0,4491.0
2026-07-21 11:03:00,32310.0,32410.0,32285.0,32390.0,2782.0
2026-07-21 11:04:00,32390.0,32420.0,32335.0,32360.0,2997.0
