timestamp,action,ticker,price,shares,reason,reason_kr,extra,mode
2026-08-24T13:02:42.509858,BUY,114800,1043.0,479,orb_vwap_breakout,박스+VWAP 동시 돌파 매수,,MOCK
2026-08-24T13:31:07.514576,BUY,229200,14070.0,35,orb_vwap_breakout,박스+VWAP 동시 돌파 매수,,MOCK
2026-08-24T15:20:52.705296,SELL,114800,1042.0,479,time_close,장마감 강제청산,pnl=-479,MOCK
2026-08-24T15:21:12.905107,SELL,229200,14015.0,35,time_close,장마감 강제청산,pnl=-1925,MOCK
2026-08-24T22:30:02.646279,SELL_US,NU,14.574999809265137,24,time_close,장마감 강제청산,pnl_krw=-3153,MOCK
2026-08-24T23:00:14.278567,BUY_US,NU,14.779999732971191,24,orb_vwap_breakout,박스+VWAP 동시 돌파 매수,,MOCK
2026-08-24T23:02:33.864043,SELL_US,NU,14.795000076293945,24,stop_loss,손절 (손실 제한),pnl_krw=498,MOCK
2026-08-24T23:02:48.734041,BUY_US,PATH,16.545000076293945,21,orb_vwap_breakout,박스+VWAP 동시 돌파 매수,,MOCK
