timestamp,action,ticker,price,shares,reason,extra,mode
2026-07-24T22:30:06.194723,BUY_US,SQQQ,43.654998779296875,8,orb_vwap_breakout,,MOCK
2026-07-24T22:30:11.247868,BUY_US,SOXS,47.66999816894531,7,orb_vwap_breakout,,MOCK
2026-07-24T22:35:10.579476,SELL_US,SOXS,46.60499954223633,7,stop_loss,pnl_krw=-10064,MOCK
2026-07-24T22:50:15.024070,BUY_US,SPXL,261.481201171875,1,orb_vwap_breakout,,MOCK
2026-07-24T23:15:05.964749,SELL_US,SQQQ,44.415000915527344,8,take_profit,pnl_krw=8208,MOCK
