timestamp,action,ticker,price,shares,reason,reason_kr,extra,mode
2026-08-21T23:31:57.736746,BUY_US,NU,14.670000076293945,24,orb_vwap_breakout,박스+VWAP 동시 돌파 매수,,MOCK
2026-08-21T23:32:00.946097,SELL_US,PATH,15.850000381469727,22,emergency_carryover_close,이월 포지션 비상매도,pnl_krw=-2897,MOCK
2026-08-21T23:32:03.960479,SELL_US,INTC,92.76799774169922,3,emergency_carryover_close,이월 포지션 비상매도,pnl_krw=823,MOCK
