timestamp,action,ticker,price,shares,reason,reason_kr,extra,mode
2026-08-17T23:05:10.875277,BUY_US,NOK,11.020099639892578,32,orb_vwap_breakout,박스+VWAP 동시 돌파 매수,,MOCK
